split_idx,n_splits,n_test,accuracy,f1_macro,mean_regret,zero_regret_rate,within_1pp_rate,within_5pp_rate,target_scenario,feature_set,variant,shuffle_id
7,5,22,0.6363636363636364,0.3289760348583878,0.01534672729875239,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
8,5,21,0.5714285714285714,0.24242424242424243,0.0377502452557761,0.5714285714285714,0.7142857142857143,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,8.0
9,5,21,0.5238095238095238,0.3717948717948718,0.03546741915021324,0.6190476190476191,0.7142857142857143,0.7619047619047619,simple3_same107,domain_label_score_shuffled,shuffled,8.0
10,5,21,0.7142857142857143,0.5043290043290044,0.012632877341907614,0.7142857142857143,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
11,5,22,0.7727272727272727,0.5219941348973607,0.0027171090576943876,0.8181818181818182,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,8.0
12,5,22,0.6818181818181818,0.395959595959596,0.014699645470214144,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
13,5,21,0.47619047619047616,0.21505376344086022,0.03472942325816578,0.5714285714285714,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,8.0
14,5,21,0.6190476190476191,0.4047619047619048,0.023161857403777884,0.6190476190476191,0.7619047619047619,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,8.0
15,5,21,0.7142857142857143,0.4666666666666666,0.014117282748095573,0.7619047619047619,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
16,5,22,0.6818181818181818,0.35000000000000003,0.015286063984329688,0.6818181818181818,0.7727272727272727,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,8.0
17,5,22,0.6818181818181818,0.44334975369458124,0.032357271214144896,0.6818181818181818,0.7727272727272727,0.8181818181818182,simple3_same107,domain_label_score_shuffled,shuffled,8.0
18,5,21,0.5714285714285714,0.4222222222222222,0.004343212331722016,0.6190476190476191,0.8571428571428571,1.0,simple3_same107,domain_label_score_shuffled,shuffled,8.0
19,5,21,0.7142857142857143,0.4375,0.005325382141215131,0.7619047619047619,0.9523809523809523,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,8.0
20,5,21,0.6666666666666666,0.4346917450365726,0.028505152340888545,0.7142857142857143,0.8095238095238095,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,8.0
21,5,22,0.7272727272727273,0.42265795206971674,0.02336447611495416,0.7272727272727273,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,8.0
22,5,22,0.8636363636363636,0.578853046594982,0.001908475812506517,0.8636363636363636,0.9545454545454546,1.0,simple3_same107,domain_label_score_shuffled,shuffled,8.0
23,5,21,0.6190476190476191,0.3333333333333333,0.02073232103055655,0.6190476190476191,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,8.0
24,5,21,0.6190476190476191,0.4047619047619048,0.025821200915305778,0.6666666666666666,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,8.0
25,5,21,0.7142857142857143,0.4375,0.006259315860622149,0.7619047619047619,0.8571428571428571,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,8.0
26,5,22,0.6818181818181818,0.395959595959596,0.01608547442367847,0.7272727272727273,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
27,5,22,0.7727272727272727,0.48282828282828283,0.009580955967009759,0.7727272727272727,0.9545454545454546,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,8.0
28,5,21,0.6190476190476191,0.3333333333333333,0.04530253168951156,0.6190476190476191,0.7619047619047619,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,8.0
29,5,21,0.5714285714285714,0.35109717868338564,0.007773691935337305,0.6190476190476191,0.8095238095238095,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,8.0
30,5,21,0.42857142857142855,0.2747252747252747,0.03245039189407342,0.47619047619047616,0.5714285714285714,0.6190476190476191,simple3_same107,domain_label_score_shuffled,shuffled,8.0
31,5,22,0.6818181818181818,0.35000000000000003,0.00880865725485838,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,8.0
32,5,22,0.6363636363636364,0.39829059829059826,0.015390370665701513,0.6818181818181818,0.7272727272727273,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
33,5,21,0.6666666666666666,0.4062126642771804,0.02648463071547684,0.6666666666666666,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
34,5,21,0.6190476190476191,0.3452380952380952,0.010703721276927721,0.6190476190476191,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
35,5,21,0.7142857142857143,0.4666666666666666,0.027239942827367032,0.7142857142857143,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,8.0
36,5,22,0.6363636363636364,0.37121212121212127,0.026382584888668716,0.6818181818181818,0.8181818181818182,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,8.0
37,5,22,0.5909090909090909,0.39655172413793105,0.03461825733883861,0.6363636363636364,0.7272727272727273,0.8181818181818182,simple3_same107,domain_label_score_shuffled,shuffled,8.0
38,5,21,0.6666666666666666,0.4346917450365726,0.010433205363193528,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
39,5,21,0.5714285714285714,0.24242424242424243,0.01935253262339402,0.6190476190476191,0.7619047619047619,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,8.0
40,5,21,0.6666666666666666,0.4062126642771804,0.012408939562881974,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
41,5,22,0.6363636363636364,0.37121212121212127,0.014329247694280461,0.6818181818181818,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
42,5,22,0.5454545454545454,0.3333333333333333,0.014108973713743417,0.5909090909090909,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
43,5,21,0.7142857142857143,0.4375,0.008393558429753725,0.7619047619047619,0.8571428571428571,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,8.0
44,5,21,0.6190476190476191,0.39259259259259255,0.040795721781545266,0.6190476190476191,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,8.0
45,5,21,0.7619047619047619,0.5182863113897597,0.022508315946781102,0.7619047619047619,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
46,5,22,0.7272727272727273,0.42265795206971674,0.020392754958560518,0.7727272727272727,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,8.0
47,5,22,0.6818181818181818,0.41077441077441074,0.00291723918943731,0.7272727272727273,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,8.0
48,5,21,0.6666666666666666,0.3578643578643579,0.019627264089014638,0.7142857142857143,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
49,5,21,0.7142857142857143,0.4666666666666666,0.029468607825963195,0.7142857142857143,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,8.0
50,5,21,0.6666666666666666,0.4346917450365726,0.008819993238542238,0.6666666666666666,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,8.0
1,5,22,0.6818181818181818,0.395959595959596,0.008458256132472851,0.7272727272727273,0.8181818181818182,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
2,5,22,0.7727272727272727,0.5017921146953405,0.021695590698559256,0.7727272727272727,0.9090909090909091,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
3,5,21,0.6190476190476191,0.3333333333333333,0.014023218864681383,0.6666666666666666,0.8095238095238095,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,9.0
4,5,21,0.7619047619047619,0.5017921146953405,0.020779348894475566,0.8095238095238095,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
5,5,21,0.6666666666666666,0.3578643578643579,0.013165601193928992,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
6,5,22,0.7272727272727273,0.45265151515151514,0.003484547145931625,0.7727272727272727,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,9.0
7,5,22,0.6363636363636364,0.3289760348583878,0.01534672729875239,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,9.0
8,5,21,0.5714285714285714,0.24242424242424243,0.0377502452557761,0.5714285714285714,0.7142857142857143,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
9,5,21,0.47619047619047616,0.34051282051282056,0.03869001930138481,0.5238095238095238,0.6666666666666666,0.7142857142857143,simple3_same107,domain_label_score_shuffled,shuffled,9.0
10,5,21,0.7142857142857143,0.5341880341880342,0.003325969116830195,0.7142857142857143,0.9523809523809523,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,9.0
11,5,22,0.7727272727272727,0.5219941348973607,0.0027171090576943876,0.8181818181818182,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,9.0
12,5,22,0.6818181818181818,0.395959595959596,0.014699645470214144,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,9.0
13,5,21,0.47619047619047616,0.21505376344086022,0.03472942325816578,0.5714285714285714,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,9.0
14,5,21,0.6666666666666666,0.4346917450365726,0.021728525833460008,0.6666666666666666,0.8095238095238095,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,9.0
15,5,21,0.7142857142857143,0.4666666666666666,0.01341333914855118,0.7619047619047619,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
16,5,22,0.6818181818181818,0.35000000000000003,0.015286063984329688,0.6818181818181818,0.7727272727272727,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,9.0
17,5,22,0.6818181818181818,0.44334975369458124,0.032357271214144896,0.6818181818181818,0.7727272727272727,0.8181818181818182,simple3_same107,domain_label_score_shuffled,shuffled,9.0
18,5,21,0.6190476190476191,0.4380952380952381,0.003972154817807348,0.6666666666666666,0.8571428571428571,1.0,simple3_same107,domain_label_score_shuffled,shuffled,9.0
19,5,21,0.6666666666666666,0.3578643578643579,0.014786397316516018,0.7142857142857143,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
20,5,21,0.6666666666666666,0.4346917450365726,0.028505152340888545,0.7142857142857143,0.8095238095238095,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
21,5,22,0.7727272727272727,0.48282828282828283,0.023265302561235147,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
22,5,22,0.7727272727272727,0.5017921146953405,0.007819902515300126,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
23,5,21,0.6190476190476191,0.3333333333333333,0.02073232103055655,0.6190476190476191,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
24,5,21,0.5714285714285714,0.35109717868338564,0.035282216090606666,0.6190476190476191,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
25,5,21,0.7142857142857143,0.4375,0.006259315860622149,0.7619047619047619,0.8571428571428571,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,9.0
26,5,22,0.6818181818181818,0.395959595959596,0.01608547442367847,0.7272727272727273,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,9.0
27,5,22,0.8181818181818182,0.5340909090909091,0.009503195469342578,0.8181818181818182,0.9545454545454546,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
28,5,21,0.6190476190476191,0.3333333333333333,0.04530253168951156,0.6190476190476191,0.7619047619047619,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,9.0
29,5,21,0.5714285714285714,0.35109717868338564,0.007773691935337305,0.6190476190476191,0.8095238095238095,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,9.0
30,5,21,0.47619047619047616,0.30864197530864196,0.02480262735121072,0.5238095238095238,0.6666666666666666,0.7142857142857143,simple3_same107,domain_label_score_shuffled,shuffled,9.0
31,5,22,0.6818181818181818,0.35000000000000003,0.00880865725485838,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
32,5,22,0.6363636363636364,0.39829059829059826,0.015390370665701513,0.6818181818181818,0.7272727272727273,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,9.0
33,5,21,0.6190476190476191,0.37777777777777777,0.02955605928690542,0.6190476190476191,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,9.0
34,5,21,0.6190476190476191,0.3452380952380952,0.010703721276927721,0.6190476190476191,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
35,5,21,0.7142857142857143,0.4666666666666666,0.027239942827367032,0.7142857142857143,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,9.0
36,5,22,0.6818181818181818,0.395959595959596,0.022762654200545827,0.7272727272727273,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,9.0
37,5,22,0.5909090909090909,0.39655172413793105,0.03461825733883861,0.6363636363636364,0.7272727272727273,0.8181818181818182,simple3_same107,domain_label_score_shuffled,shuffled,9.0
38,5,21,0.6666666666666666,0.4346917450365726,0.010433205363193528,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
39,5,21,0.47619047619047616,0.21505376344086022,0.02391669086291761,0.5238095238095238,0.7142857142857143,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
40,5,21,0.6666666666666666,0.4062126642771804,0.012408939562881974,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
41,5,22,0.6818181818181818,0.395959595959596,0.010680234880113377,0.7272727272727273,0.8636363636363636,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,9.0
42,5,22,0.5,0.2756598240469208,0.01619546118253973,0.5454545454545454,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,9.0
43,5,21,0.7142857142857143,0.4375,0.008393558429753725,0.7619047619047619,0.8571428571428571,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,9.0
44,5,21,0.6666666666666666,0.4062126642771804,0.04070915640446001,0.6666666666666666,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
45,5,21,0.7619047619047619,0.5182863113897597,0.022508315946781102,0.7619047619047619,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
46,5,22,0.7272727272727273,0.42265795206971674,0.020392754958560518,0.7727272727272727,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,9.0
47,5,22,0.6818181818181818,0.41077441077441074,0.00291723918943731,0.7272727272727273,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,9.0
48,5,21,0.6666666666666666,0.3578643578643579,0.019627264089014638,0.7142857142857143,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,9.0
49,5,21,0.7142857142857143,0.4666666666666666,0.029468607825963195,0.7142857142857143,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,9.0
50,5,21,0.5714285714285714,0.35109717868338564,0.016401210259178158,0.5714285714285714,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,9.0
1,5,22,0.7272727272727273,0.45265151515151514,0.01725995103507601,0.7727272727272727,0.8181818181818182,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,10.0
2,5,22,0.7727272727272727,0.5017921146953405,0.024603684455365874,0.7727272727272727,0.9090909090909091,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,10.0
3,5,21,0.6190476190476191,0.37777777777777777,0.008384979018507918,0.6666666666666666,0.8095238095238095,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,10.0
4,5,21,0.7619047619047619,0.5017921146953405,0.020779348894475566,0.8095238095238095,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
5,5,21,0.6666666666666666,0.3578643578643579,0.013165601193928992,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
6,5,22,0.7272727272727273,0.45265151515151514,0.003484547145931625,0.7727272727272727,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,10.0
7,5,22,0.6363636363636364,0.3289760348583878,0.01534672729875239,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
8,5,21,0.5714285714285714,0.24242424242424243,0.0377502452557761,0.5714285714285714,0.7142857142857143,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,10.0
9,5,21,0.5238095238095238,0.3717948717948718,0.03561859072995624,0.5714285714285714,0.7142857142857143,0.7619047619047619,simple3_same107,domain_label_score_shuffled,shuffled,10.0
10,5,21,0.5238095238095238,0.22916666666666666,0.051366125742702634,0.5238095238095238,0.7142857142857143,0.7619047619047619,simple3_same107,domain_label_score_shuffled,shuffled,10.0
11,5,22,0.8181818181818182,0.5340909090909091,0.002572808913394249,0.8636363636363636,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,10.0
12,5,22,0.6818181818181818,0.395959595959596,0.014983098071774252,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
13,5,21,0.5238095238095238,0.22916666666666666,0.035848745123722964,0.5714285714285714,0.7619047619047619,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
14,5,21,0.7142857142857143,0.48412698412698413,0.0045063961113302915,0.7142857142857143,0.8571428571428571,1.0,simple3_same107,domain_label_score_shuffled,shuffled,10.0
15,5,21,0.7142857142857143,0.4666666666666666,0.014117282748095573,0.7619047619047619,0.9047619047619048,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
16,5,22,0.7272727272727273,0.42265795206971674,0.013854295644939478,0.7272727272727273,0.8181818181818182,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,10.0
17,5,22,0.6818181818181818,0.44334975369458124,0.03386092558725498,0.6818181818181818,0.7727272727272727,0.8181818181818182,simple3_same107,domain_label_score_shuffled,shuffled,10.0
18,5,21,0.5714285714285714,0.3780332056194125,0.006157998832736822,0.6190476190476191,0.8095238095238095,1.0,simple3_same107,domain_label_score_shuffled,shuffled,10.0
19,5,21,0.7142857142857143,0.4375,0.010024492554611256,0.7619047619047619,0.9523809523809523,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,10.0
20,5,21,0.5714285714285714,0.38888888888888884,0.030925240310385398,0.6190476190476191,0.7619047619047619,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,10.0
21,5,22,0.7727272727272727,0.48282828282828283,0.023265302561235147,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,10.0
22,5,22,0.7727272727272727,0.5017921146953405,0.00588353887893649,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,10.0
23,5,21,0.6666666666666666,0.3578643578643579,0.017199853498089026,0.6666666666666666,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
24,5,21,0.5714285714285714,0.3106332138590203,0.03148990775066841,0.6666666666666666,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
25,5,21,0.7142857142857143,0.4375,0.006259315860622149,0.7619047619047619,0.8571428571428571,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,10.0
26,5,22,0.7272727272727273,0.45265151515151514,0.014541358519642333,0.7727272727272727,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
27,5,22,0.7727272727272727,0.5017921146953405,0.01325016516631228,0.7727272727272727,0.9090909090909091,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,10.0
28,5,21,0.6190476190476191,0.3333333333333333,0.04530253168951156,0.6190476190476191,0.7619047619047619,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
29,5,21,0.5714285714285714,0.35109717868338564,0.007773691935337305,0.6190476190476191,0.8095238095238095,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,10.0
30,5,21,0.47619047619047616,0.30864197530864196,0.02480262735121072,0.5238095238095238,0.6666666666666666,0.7142857142857143,simple3_same107,domain_label_score_shuffled,shuffled,10.0
31,5,22,0.6818181818181818,0.35000000000000003,0.00880865725485838,0.7727272727272727,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,10.0
32,5,22,0.6363636363636364,0.39829059829059826,0.015390370665701513,0.6818181818181818,0.7272727272727273,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
33,5,21,0.6666666666666666,0.4062126642771804,0.02648463071547684,0.6666666666666666,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
34,5,21,0.5714285714285714,0.3317972350230415,0.010857828227151192,0.5714285714285714,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
35,5,21,0.7142857142857143,0.4666666666666666,0.027239942827367032,0.7142857142857143,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
36,5,22,0.6818181818181818,0.395959595959596,0.025016612731329654,0.7272727272727273,0.8636363636363636,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,10.0
37,5,22,0.6363636363636364,0.4262626262626263,0.031641190687872994,0.6818181818181818,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
38,5,21,0.6666666666666666,0.4346917450365726,0.010433205363193528,0.6666666666666666,0.8095238095238095,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
39,5,21,0.5714285714285714,0.31989247311827956,0.018198379315520614,0.6190476190476191,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
40,5,21,0.7142857142857143,0.4375,0.011075606229548639,0.7142857142857143,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
41,5,22,0.6363636363636364,0.37121212121212127,0.014329247694280461,0.6818181818181818,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
42,5,22,0.5909090909090909,0.34767025089605735,0.01396467356944328,0.6363636363636364,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
43,5,21,0.7142857142857143,0.4375,0.008393558429753725,0.7619047619047619,0.8571428571428571,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,10.0
44,5,21,0.6666666666666666,0.42473118279569894,0.03631812891910693,0.6666666666666666,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
45,5,21,0.7619047619047619,0.5182863113897597,0.022508315946781102,0.7619047619047619,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
46,5,22,0.6818181818181818,0.395959595959596,0.03001180523306451,0.7272727272727273,0.7727272727272727,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,10.0
47,5,22,0.5909090909090909,0.3698924731182796,0.006713354092454069,0.6363636363636364,0.8636363636363636,0.9545454545454546,simple3_same107,domain_label_score_shuffled,shuffled,10.0
48,5,21,0.6190476190476191,0.2549019607843137,0.02991240238468798,0.6666666666666666,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
49,5,21,0.7142857142857143,0.4666666666666666,0.029468607825963195,0.7142857142857143,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,10.0
50,5,21,0.6666666666666666,0.4062126642771804,0.021638923518632894,0.6666666666666666,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,10.0
1,5,22,0.6363636363636364,0.3289760348583878,0.021904579134249574,0.6818181818181818,0.7727272727272727,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,11.0
2,5,22,0.7272727272727273,0.45265151515151514,0.024979980676762513,0.7272727272727273,0.9090909090909091,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,11.0
3,5,21,0.5714285714285714,0.3106332138590203,0.017845994193808806,0.6190476190476191,0.7619047619047619,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,11.0
4,5,21,0.6190476190476191,0.3333333333333333,0.03332016426236265,0.6666666666666666,0.7619047619047619,0.7619047619047619,simple3_same107,domain_label_score_shuffled,shuffled,11.0
5,5,21,0.7142857142857143,0.4375,0.01097975717899952,0.7142857142857143,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,11.0
6,5,22,0.7272727272727273,0.45265151515151514,0.003484547145931625,0.7727272727272727,0.9090909090909091,1.0,simple3_same107,domain_label_score_shuffled,shuffled,11.0
7,5,22,0.6818181818181818,0.395959595959596,0.013260239829956076,0.7272727272727273,0.8181818181818182,0.8636363636363636,simple3_same107,domain_label_score_shuffled,shuffled,11.0
8,5,21,0.5714285714285714,0.24242424242424243,0.0377502452557761,0.5714285714285714,0.7142857142857143,0.8095238095238095,simple3_same107,domain_label_score_shuffled,shuffled,11.0
9,5,21,0.5714285714285714,0.38888888888888884,0.03530689414496774,0.6190476190476191,0.7142857142857143,0.7619047619047619,simple3_same107,domain_label_score_shuffled,shuffled,11.0
10,5,21,0.6190476190476191,0.39259259259259255,0.022670877437715,0.6190476190476191,0.8571428571428571,0.9047619047619048,simple3_same107,domain_label_score_shuffled,shuffled,11.0
11,5,22,0.6818181818181818,0.395959595959596,0.0037990010324215314,0.7272727272727273,0.8636363636363636,1.0,simple3_same107,domain_label_score_shuffled,shuffled,11.0
12,5,22,0.7272727272727273,0.42265795206971674,0.011363167383651366,0.7272727272727273,0.8181818181818182,0.9090909090909091,simple3_same107,domain_label_score_shuffled,shuffled,11.0
13,5,21,0.5714285714285714,0.24242424242424243,0.034417726673177274,0.6190476190476191,0.8095238095238095,0.8571428571428571,simple3_same107,domain_label_score_shuffled,shuffled,11.0
14,5,21,0.6666666666666666,0.4520417853751187,0.005939727681648167,0.6666666666666666,0.8095238095238095,1.0,simple3_same107,domain_label_score_shuffled,shuffled,11.0
15,5,21,0.7619047619047619,0.5017921146953405,0.010294507418968151,0.8095238095238095,0.9523809523809523,0.9523809523809523,simple3_same107,domain_label_score_shuffled,shuffled,11.0
