did,DecisionTree,SVM,KNN,LogisticRegression,Perceptron,MLP,best_classifier,best_accuracy
46819,0.9858731218697827,0.987209423112595,0.9859849749582638,0.9864301613800778,0.9839834910035243,0.9893229456501575,MLP,0.9893229456501575
1459,0.6658944766733109,0.5462031665559284,0.5888437250489947,0.34057040440868563,0.22766874556814312,0.6234701834905072,DecisionTree,0.6658944766733109
46282,0.8355036171396772,0.7552519013170098,0.7591383787794472,0.8649571508069003,0.7449252457800039,0.8377282507883509,LogisticRegression,0.8649571508069003
43920,0.8420586162122057,0.7801498794286772,0.7643618994620663,0.864734001112966,0.7684923019847895,0.8345002782415136,LogisticRegression,0.864734001112966
46868,0.9486666666666667,0.9403333333333332,0.9228888888888889,0.9411111111111111,0.8977777777777778,0.9628888888888889,MLP,0.9628888888888889
46911,0.79092802819514,0.8194947134112408,0.8332776850306066,0.806378779447227,0.6913531812279725,0.8566182526432944,MLP,0.8566182526432944
41165,,,,,,,,
41163,0.7043780374698572,,,0.8940102021888333,0.8600832869597478,,LogisticRegression,0.8940102021888333
46298,0.8066666666666665,0.8617777777777779,0.8294444444444444,0.8134444444444444,0.7208888888888888,0.9402222222222222,MLP,0.9402222222222222
375,0.8117048785012059,0.9658532739751436,0.9429475051010944,0.9386056390280096,0.8591864218141347,0.9657455017621962,SVM,0.9658532739751436
42140,0.25428482625259863,,,0.16978371607826495,0.14263330001879762,,DecisionTree,0.25428482625259863
4538,0.45285846781673167,0.5134483398256353,0.5090061213132999,0.4737525505472083,0.38503338898163614,0.521902986458913,MLP,0.521902986458913
45553,0.6295436839176406,0.730913559636431,0.6893439065108513,0.7340270821739937,0.5793184937859395,0.6963470599146727,LogisticRegression,0.7340270821739937
46281,0.8870691893897237,0.9406471897607122,0.9393132999443516,0.9388681135225376,0.9102932665553701,0.9160862548692265,SVM,0.9406471897607122
46916,0.8802960489705065,0.9406471897607122,0.9379792246336487,0.9375357076609164,0.9034982378037469,0.9167529215358932,SVM,0.9406471897607122
819,0.8163776664811724,0.877178260063068,0.8637299202374327,0.8790695603784084,0.8196082359488036,0.8752902986458914,LogisticRegression,0.8790695603784084
1056,0.993664997217585,0.9946648117232423,0.9925527731404193,0.9909974030792063,0.987996475607494,0.992330550918197,SVM,0.9946648117232423
41082,0.8355036171396772,0.9314412910406233,0.937228714524207,0.9210907067334447,0.8786867000556483,0.9433500278241512,MLP,0.9433500278241512
41972,0.7876460767946578,0.5839732888146912,0.7778519755147468,0.8756816917084029,0.47868670005564834,0.5886477462437395,LogisticRegression,0.8756816917084029
373,0.4382511593396401,0.20939232053422374,0.37271971804859944,0.2829334075310703,0.24276256724169912,0.18658356520126138,DecisionTree,0.4382511593396401
923,1.0,0.992108885179002,0.9869957336301243,0.985772212947505,0.9888881469115192,1.0,DecisionTree,1.0
41164,0.5807456872565387,0.6214802448525318,0.5560378408458541,0.570172509738453,0.5671675013912076,0.6055648302726767,SVM,0.6214802448525318
761,0.9026358746058244,0.9362016323502134,0.9210843999258025,0.93708959376739,0.9156369875718793,0.9281992209237618,LogisticRegression,0.93708959376739
735,0.8814073455759599,0.9148627341866074,0.9081921721387497,0.9133073641253943,0.8762897421628641,0.9146412539417548,SVM,0.9148627341866074
725,0.9053021702838062,0.9429821925431273,0.8762928955666851,0.9396468187720275,0.9120769801521053,0.9423149693934335,SVM,0.9429821925431273
752,0.8382789834910035,0.6366542385457242,0.5677440178074569,0.6349884993507697,0.557518456687071,0.757142274160638,DecisionTree,0.8382789834910035
833,0.7454702281580412,0.8212773140419218,0.7428011500649229,0.8203865702096086,0.7584705991467262,0.7849272862177705,SVM,0.8212773140419218
807,0.7333611574846967,0.874176034130959,0.8296069374884066,0.7299044704136524,0.6193216471897607,0.9006351326284548,MLP,0.9006351326284548
816,0.768373956594324,0.8287249118901875,0.7753752550547208,0.8262799109627157,0.6832170283806344,0.8251684288629196,SVM,0.8287249118901875
43922,0.9997777777777778,0.9812157299202373,0.9934420330179929,0.9377562604340568,0.8862596920793917,0.9994444444444444,DecisionTree,0.9997777777777778
43985,0.7574412381491255,0.9295186448780507,0.8513410605610736,0.9476972375814412,0.9151284105402524,0.9432375552978568,LogisticRegression,0.9476972375814412
46969,0.8912951214987943,0.9376419959191244,0.911411797440178,0.9349747727694308,0.9107419773696902,0.918971433871267,SVM,0.9376419959191244
1507,0.8300523094045632,0.976992951214988,0.9698786867000557,0.9773255425709517,0.9650979410127989,0.9714355407160082,LogisticRegression,0.9773255425709517
1496,0.8554002967909479,0.9777720274531626,0.6444396215915414,0.7494713411240956,0.648003524392506,0.9653238731218698,SVM,0.9777720274531626
803,0.901633834168058,0.939759413837878,0.9364251530328325,0.9370929326655538,0.8767174921164904,0.9392042292710072,SVM,0.939759413837878
42178,0.666778334260805,0.734578185865331,0.7403561491374513,0.7968193285104803,0.7656972732331664,0.7352509738452978,LogisticRegression,0.7968193285104803
46280,0.7321339269152293,0.7897098868484511,0.758252457800037,0.7964887775922834,0.7110332034872937,0.7692578371359673,LogisticRegression,0.7964887775922834
