config,seed,permutation_id,fold,n_test,accuracy,f1_macro,top3_accuracy,mean_regret,zero_regret_rate,within_1pp_rate,regret_coverage
shuffled_domain_rank,1000,7.0,5,108,0.42592592592592593,0.2687023467074618,0.7962962962962963,0.012613578804056011,0.46153846153846156,0.6826923076923077,0.9629629629629629
shuffled_domain_rank,1000,8.0,1,115,0.43478260869565216,0.2982850276428258,0.808695652173913,0.02246434572029391,0.4649122807017544,0.6666666666666666,0.991304347826087
shuffled_domain_rank,1000,8.0,2,108,0.4444444444444444,0.26335535767584445,0.7777777777777778,0.023379684612448968,0.48598130841121495,0.6635514018691588,0.9907407407407407
shuffled_domain_rank,1000,8.0,3,108,0.4444444444444444,0.28544257436953946,0.8518518518518519,0.028932503288617763,0.49074074074074076,0.6111111111111112,1.0
shuffled_domain_rank,1000,8.0,4,108,0.3888888888888889,0.2996747821935792,0.7870370370370371,0.023421130783188224,0.42592592592592593,0.6018518518518519,1.0
shuffled_domain_rank,1000,8.0,5,108,0.39814814814814814,0.2508390434548764,0.8425925925925926,0.016262858832765386,0.44660194174757284,0.6407766990291263,0.9537037037037037
shuffled_domain_rank,1000,9.0,1,115,0.45217391304347826,0.3062049062049062,0.7739130434782608,0.022344913578795002,0.47368421052631576,0.6754385964912281,0.991304347826087
shuffled_domain_rank,1000,9.0,2,108,0.4351851851851852,0.27218776106934,0.8055555555555556,0.029973304703119104,0.4811320754716981,0.6509433962264151,0.9814814814814815
shuffled_domain_rank,1000,9.0,3,108,0.4444444444444444,0.30594177242046916,0.8333333333333334,0.02187582434269067,0.4722222222222222,0.5740740740740741,1.0
shuffled_domain_rank,1000,9.0,4,108,0.3888888888888889,0.2784719907297173,0.8240740740740741,0.029972969400851715,0.4351851851851852,0.5925925925925926,1.0
shuffled_domain_rank,1000,9.0,5,108,0.39814814814814814,0.25597800095648016,0.8055555555555556,0.013858448540112965,0.4326923076923077,0.6634615384615384,0.9629629629629629
shuffled_domain_rank,1000,10.0,1,115,0.45217391304347826,0.30694792536897797,0.7913043478260869,0.021767292210926607,0.4824561403508772,0.6842105263157895,0.991304347826087
shuffled_domain_rank,1000,10.0,2,108,0.4166666666666667,0.27449660186502295,0.8148148148148148,0.032702692921325396,0.46226415094339623,0.6320754716981132,0.9814814814814815
shuffled_domain_rank,1000,10.0,3,108,0.37962962962962965,0.24520417853751186,0.8333333333333334,0.02335549798957944,0.42592592592592593,0.5555555555555556,1.0
shuffled_domain_rank,1000,10.0,4,108,0.37037037037037035,0.27567658376481907,0.7962962962962963,0.02628699150735152,0.4166666666666667,0.5648148148148148,1.0
shuffled_domain_rank,1000,10.0,5,108,0.4166666666666667,0.2570262603469435,0.8333333333333334,0.013193984637297134,0.4519230769230769,0.6826923076923077,0.9629629629629629
shuffled_domain_rank,1000,11.0,1,115,0.4434782608695652,0.29176577646577423,0.782608695652174,0.022579429538701096,0.4649122807017544,0.6842105263157895,0.991304347826087
shuffled_domain_rank,1000,11.0,2,108,0.4537037037037037,0.28018759442672486,0.7777777777777778,0.026833272093889245,0.5,0.660377358490566,0.9814814814814815
shuffled_domain_rank,1000,11.0,3,108,0.37962962962962965,0.24268207926666277,0.8055555555555556,0.03423656506835953,0.42592592592592593,0.5370370370370371,1.0
shuffled_domain_rank,1000,11.0,4,108,0.4166666666666667,0.30374769558226616,0.8148148148148148,0.029368860788764675,0.4537037037037037,0.6018518518518519,1.0
shuffled_domain_rank,1000,11.0,5,108,0.3888888888888889,0.24540892322444452,0.7962962962962963,0.0153079581119663,0.41904761904761906,0.638095238095238,0.9722222222222222
shuffled_domain_rank,1000,12.0,1,115,0.41739130434782606,0.27122599622599625,0.7913043478260869,0.024696721035061073,0.4473684210526316,0.6491228070175439,0.991304347826087
shuffled_domain_rank,1000,12.0,2,108,0.4537037037037037,0.2723643666848535,0.7962962962962963,0.024640110176293816,0.4953271028037383,0.6635514018691588,0.9907407407407407
shuffled_domain_rank,1000,12.0,3,108,0.4351851851851852,0.29119893456564294,0.8333333333333334,0.02254954673851956,0.48148148148148145,0.5833333333333334,1.0
shuffled_domain_rank,1000,12.0,4,108,0.37962962962962965,0.2797962257650604,0.7685185185185185,0.029647990060969145,0.4166666666666667,0.5925925925925926,1.0
shuffled_domain_rank,1000,12.0,5,108,0.4074074074074074,0.2534417263243893,0.7777777777777778,0.01416963184018898,0.44761904761904764,0.6476190476190476,0.9722222222222222
shuffled_domain_rank,1000,13.0,1,115,0.46956521739130436,0.31929360438132365,0.782608695652174,0.021641025318119976,0.5,0.6929824561403509,0.991304347826087
shuffled_domain_rank,1000,13.0,2,108,0.4722222222222222,0.28714454128247235,0.7962962962962963,0.025202190703697197,0.514018691588785,0.6635514018691588,0.9907407407407407
shuffled_domain_rank,1000,13.0,3,108,0.35185185185185186,0.2279936064930466,0.8333333333333334,0.027401835958964997,0.39814814814814814,0.5185185185185185,1.0
shuffled_domain_rank,1000,13.0,4,108,0.3888888888888889,0.2887629715077805,0.7962962962962963,0.02364384905688131,0.42592592592592593,0.5833333333333334,1.0
shuffled_domain_rank,1000,13.0,5,108,0.3888888888888889,0.24538332038332036,0.7777777777777778,0.015470172491133518,0.42452830188679247,0.6509433962264151,0.9814814814814815
shuffled_domain_rank,1000,14.0,1,115,0.4608695652173913,0.3204222677906888,0.8,0.021890878373452854,0.49122807017543857,0.6842105263157895,0.991304347826087
shuffled_domain_rank,1000,14.0,2,108,0.46296296296296297,0.27486737400530503,0.7962962962962963,0.02267673587743999,0.5046728971962616,0.6728971962616822,0.9907407407407407
shuffled_domain_rank,1000,14.0,3,108,0.42592592592592593,0.257886494145723,0.8333333333333334,0.02292567423975411,0.4722222222222222,0.5740740740740741,1.0
shuffled_domain_rank,1000,14.0,4,108,0.39814814814814814,0.28421387922128144,0.8425925925925926,0.02799004344837666,0.4351851851851852,0.5925925925925926,1.0
shuffled_domain_rank,1000,14.0,5,108,0.4074074074074074,0.24994268930439145,0.8055555555555556,0.016994570932706985,0.4423076923076923,0.6346153846153846,0.9629629629629629
shuffled_domain_rank,1000,15.0,1,115,0.43478260869565216,0.2877442002442003,0.808695652173913,0.02161896256439534,0.4649122807017544,0.6842105263157895,0.991304347826087
shuffled_domain_rank,1000,15.0,2,108,0.4444444444444444,0.27732099640701785,0.8148148148148148,0.026060002853849552,0.49056603773584906,0.6509433962264151,0.9814814814814815
shuffled_domain_rank,1000,15.0,3,108,0.3888888888888889,0.24838263129643753,0.8333333333333334,0.02297696509269497,0.42592592592592593,0.5555555555555556,1.0
shuffled_domain_rank,1000,15.0,4,108,0.4074074074074074,0.30172809319325156,0.7962962962962963,0.03190543343301429,0.42592592592592593,0.5833333333333334,1.0
shuffled_domain_rank,1000,15.0,5,108,0.4166666666666667,0.2574836016696482,0.8240740740740741,0.013739936037050687,0.47572815533980584,0.6504854368932039,0.9537037037037037
shuffled_domain_rank,1000,16.0,1,115,0.43478260869565216,0.30042270531400966,0.782608695652174,0.0215030959653129,0.4649122807017544,0.6754385964912281,0.991304347826087
shuffled_domain_rank,1000,16.0,2,108,0.4444444444444444,0.27339647713162146,0.7870370370370371,0.02723591293064631,0.48598130841121495,0.6542056074766355,0.9907407407407407
shuffled_domain_rank,1000,16.0,3,108,0.39814814814814814,0.25585284280936454,0.8240740740740741,0.030907080175448513,0.4444444444444444,0.5555555555555556,1.0
shuffled_domain_rank,1000,16.0,4,108,0.4074074074074074,0.2991747181964573,0.8333333333333334,0.03551801148563802,0.4444444444444444,0.5555555555555556,1.0
shuffled_domain_rank,1000,16.0,5,108,0.39814814814814814,0.24929191864675734,0.8055555555555556,0.013730526604997543,0.42857142857142855,0.6666666666666666,0.9722222222222222
shuffled_domain_rank,1000,17.0,1,115,0.4608695652173913,0.3142050282401159,0.7913043478260869,0.0224197922579466,0.4824561403508772,0.6666666666666666,0.991304347826087
shuffled_domain_rank,1000,17.0,2,108,0.48148148148148145,0.29838418056808863,0.8055555555555556,0.022090526235054725,0.5283018867924528,0.6886792452830188,0.9814814814814815
shuffled_domain_rank,1000,17.0,3,108,0.42592592592592593,0.278266620657925,0.8148148148148148,0.02271367626525463,0.4722222222222222,0.5925925925925926,1.0
shuffled_domain_rank,1000,17.0,4,108,0.37962962962962965,0.2885987346883834,0.7870370370370371,0.028993244486121113,0.4074074074074074,0.5833333333333334,1.0
shuffled_domain_rank,1000,17.0,5,108,0.4166666666666667,0.26997624273512705,0.8518518518518519,0.013547414544453084,0.4803921568627451,0.6764705882352942,0.9444444444444444
shuffled_domain_rank,1000,18.0,1,115,0.46956521739130436,0.3134286918497445,0.7739130434782608,0.020324239535516233,0.5,0.7017543859649122,0.991304347826087
shuffled_domain_rank,1000,18.0,2,108,0.48148148148148145,0.2950400561982483,0.8055555555555556,0.02451130665328066,0.5283018867924528,0.6886792452830188,0.9814814814814815
shuffled_domain_rank,1000,18.0,3,108,0.3611111111111111,0.22498816712030315,0.8518518518518519,0.03328072632451837,0.4074074074074074,0.5185185185185185,1.0
shuffled_domain_rank,1000,18.0,4,108,0.37037037037037035,0.27914495652701016,0.8055555555555556,0.032182331003869365,0.4166666666666667,0.5833333333333334,1.0
shuffled_domain_rank,1000,18.0,5,108,0.4351851851851852,0.2762727461003323,0.8148148148148148,0.01197621775797871,0.4857142857142857,0.6857142857142857,0.9722222222222222
shuffled_domain_rank,1000,19.0,1,115,0.43478260869565216,0.2804590728503772,0.8173913043478261,0.02260948522849491,0.4649122807017544,0.6754385964912281,0.991304347826087
shuffled_domain_rank,1000,19.0,2,108,0.46296296296296297,0.2792632480109794,0.7870370370370371,0.025652617022154028,0.5094339622641509,0.6698113207547169,0.9814814814814815
shuffled_domain_rank,1000,19.0,3,108,0.4537037037037037,0.2822842217376878,0.8240740740740741,0.028432931212081746,0.514018691588785,0.616822429906542,0.9907407407407407
shuffled_domain_rank,1000,19.0,4,108,0.42592592592592593,0.3071365002234259,0.7962962962962963,0.028574760047954097,0.46296296296296297,0.6203703703703703,1.0
shuffled_domain_rank,1000,19.0,5,108,0.4074074074074074,0.24367052662989597,0.8425925925925926,0.015585785266856972,0.4380952380952381,0.6571428571428571,0.9722222222222222
shuffled_domain_rank,1000,20.0,1,115,0.46956521739130436,0.31869453168026707,0.782608695652174,0.019802904313494848,0.5,0.6929824561403509,0.991304347826087
shuffled_domain_rank,1000,20.0,2,108,0.42592592592592593,0.2765926883573942,0.7870370370370371,0.0320107809603315,0.4716981132075472,0.6226415094339622,0.9814814814814815
shuffled_domain_rank,1000,20.0,3,108,0.4074074074074074,0.2677168510501844,0.8333333333333334,0.024802726414095016,0.4392523364485981,0.5420560747663551,0.9907407407407407
shuffled_domain_rank,1000,20.0,4,108,0.42592592592592593,0.30001519987840103,0.8055555555555556,0.03420270515867319,0.4722222222222222,0.5925925925925926,1.0
shuffled_domain_rank,1000,20.0,5,108,0.4166666666666667,0.2553429027113238,0.7962962962962963,0.013837206237471525,0.46153846153846156,0.6634615384615384,0.9629629629629629
shuffled_domain_rank,1000,21.0,1,115,0.4782608695652174,0.34455585069130307,0.8,0.021310433828135987,0.5087719298245614,0.7017543859649122,0.991304347826087
shuffled_domain_rank,1000,21.0,2,108,0.4722222222222222,0.30092476967476967,0.7962962962962963,0.022989929969553922,0.5188679245283019,0.6981132075471698,0.9814814814814815
shuffled_domain_rank,1000,21.0,3,108,0.42592592592592593,0.270317413527204,0.8333333333333334,0.031133145153734536,0.4722222222222222,0.5740740740740741,1.0
shuffled_domain_rank,1000,21.0,4,108,0.4722222222222222,0.34285278536149616,0.8148148148148148,0.022096662247215078,0.5092592592592593,0.6481481481481481,1.0
shuffled_domain_rank,1000,21.0,5,108,0.3888888888888889,0.24607674062480375,0.8333333333333334,0.015853412427466834,0.4368932038834951,0.6504854368932039,0.9537037037037037
shuffled_domain_rank,1000,22.0,1,115,0.4608695652173913,0.3122491922491923,0.7304347826086957,0.022017280295514804,0.4824561403508772,0.6842105263157895,0.991304347826087
shuffled_domain_rank,1000,22.0,2,108,0.4537037037037037,0.29358335536825236,0.7685185185185185,0.0299330974059351,0.5,0.6415094339622641,0.9814814814814815
shuffled_domain_rank,1000,22.0,3,108,0.39814814814814814,0.25806595365418894,0.8425925925925926,0.03191565040829594,0.4444444444444444,0.5555555555555556,1.0
shuffled_domain_rank,1000,22.0,4,108,0.4074074074074074,0.29950837148350606,0.7962962962962963,0.03173924350674809,0.4351851851851852,0.5740740740740741,1.0
shuffled_domain_rank,1000,22.0,5,108,0.39814814814814814,0.22316028998056647,0.8518518518518519,0.016796897741469103,0.4339622641509434,0.6415094339622641,0.9814814814814815
shuffled_domain_rank,1000,23.0,1,115,0.43478260869565216,0.2956735142700055,0.8,0.02166180762649143,0.4649122807017544,0.6754385964912281,0.991304347826087
shuffled_domain_rank,1000,23.0,2,108,0.4351851851851852,0.28036903673576,0.8055555555555556,0.029111071335356252,0.4811320754716981,0.6320754716981132,0.9814814814814815
shuffled_domain_rank,1000,23.0,3,108,0.46296296296296297,0.3025598170302604,0.8333333333333334,0.02260528256513943,0.514018691588785,0.6261682242990654,0.9907407407407407
shuffled_domain_rank,1000,23.0,4,108,0.37962962962962965,0.2906702992417278,0.7962962962962963,0.027921429430357626,0.4074074074074074,0.5833333333333334,1.0
shuffled_domain_rank,1000,23.0,5,108,0.39814814814814814,0.2523768738689042,0.8148148148148148,0.015469004821111344,0.44660194174757284,0.6504854368932039,0.9537037037037037
shuffled_domain_rank,1000,24.0,1,115,0.4434782608695652,0.2948412698412698,0.782608695652174,0.02086455862350679,0.47368421052631576,0.6754385964912281,0.991304347826087
shuffled_domain_rank,1000,24.0,2,108,0.3888888888888889,0.25375231006809956,0.8148148148148148,0.033298233255273084,0.4339622641509434,0.5849056603773585,0.9814814814814815
shuffled_domain_rank,1000,24.0,3,108,0.3888888888888889,0.2512685663288073,0.8333333333333334,0.029982866221695013,0.4351851851851852,0.5555555555555556,1.0
shuffled_domain_rank,1000,24.0,4,108,0.39814814814814814,0.2983972702577354,0.7870370370370371,0.02705690545408095,0.42592592592592593,0.5648148148148148,1.0
shuffled_domain_rank,1000,24.0,5,108,0.39814814814814814,0.2457091237579042,0.7962962962962963,0.013556683292285014,0.4423076923076923,0.6634615384615384,0.9629629629629629
shuffled_domain_rank,1000,25.0,1,115,0.4434782608695652,0.29435805422647526,0.8,0.023926114643506868,0.47368421052631576,0.6666666666666666,0.991304347826087
shuffled_domain_rank,1000,25.0,2,108,0.46296296296296297,0.29472318617055454,0.7592592592592593,0.02580412208464609,0.5046728971962616,0.6542056074766355,0.9907407407407407
shuffled_domain_rank,1000,25.0,3,108,0.3425925925925926,0.21685950514491223,0.8518518518518519,0.03338160369199091,0.3888888888888889,0.5092592592592593,1.0
shuffled_domain_rank,1000,25.0,4,108,0.4074074074074074,0.29994632313472896,0.7962962962962963,0.029170652070780217,0.4537037037037037,0.6018518518518519,1.0
shuffled_domain_rank,1000,25.0,5,108,0.42592592592592593,0.2642554097662457,0.8055555555555556,0.013002288435003881,0.46226415094339623,0.6792452830188679,0.9814814814814815
shuffled_domain_rank,1000,26.0,1,115,0.4782608695652174,0.3307864873082264,0.782608695652174,0.019551762327710172,0.5087719298245614,0.7105263157894737,0.991304347826087
shuffled_domain_rank,1000,26.0,2,108,0.46296296296296297,0.2730728306485882,0.7962962962962963,0.02414755209437886,0.5094339622641509,0.6886792452830188,0.9814814814814815
shuffled_domain_rank,1000,26.0,3,108,0.3888888888888889,0.2610402044069128,0.8148148148148148,0.025142906931054004,0.4392523364485981,0.5794392523364486,0.9907407407407407
shuffled_domain_rank,1000,26.0,4,108,0.37037037037037035,0.2780693425007566,0.7870370370370371,0.03255958155397939,0.4074074074074074,0.5648148148148148,1.0
shuffled_domain_rank,1000,26.0,5,108,0.4166666666666667,0.25662937832385846,0.8148148148148148,0.014889539814554624,0.44339622641509435,0.6509433962264151,0.9814814814814815
shuffled_domain_rank,1000,27.0,1,115,0.45217391304347826,0.31532077248588153,0.7478260869565218,0.022664072851956162,0.4824561403508772,0.6754385964912281,0.991304347826087
shuffled_domain_rank,1000,27.0,2,108,0.4722222222222222,0.2937886752278927,0.7777777777777778,0.023977795406859365,0.5188679245283019,0.6698113207547169,0.9814814814814815
shuffled_domain_rank,1000,27.0,3,108,0.4444444444444444,0.2894620022526999,0.8240740740740741,0.02684233813588552,0.4953271028037383,0.616822429906542,0.9907407407407407
shuffled_domain_rank,1000,27.0,4,108,0.4074074074074074,0.3016260871641692,0.8055555555555556,0.02489190557587458,0.4537037037037037,0.5925925925925926,1.0
shuffled_domain_rank,1000,27.0,5,108,0.39814814814814814,0.250323713596544,0.8240740740740741,0.01597630453963851,0.44761904761904764,0.6571428571428571,0.9722222222222222
shuffled_domain_rank,1000,28.0,1,115,0.45217391304347826,0.30284900284900285,0.7913043478260869,0.02165136977404629,0.4824561403508772,0.6929824561403509,0.991304347826087
shuffled_domain_rank,1000,28.0,2,108,0.4444444444444444,0.2849846269552825,0.8055555555555556,0.02905318536914325,0.48148148148148145,0.6388888888888888,1.0
shuffled_domain_rank,1000,28.0,3,108,0.39814814814814814,0.2655412220629612,0.8055555555555556,0.024986872140106548,0.4485981308411215,0.5887850467289719,0.9907407407407407
shuffled_domain_rank,1000,28.0,4,108,0.4351851851851852,0.3158449968090491,0.7962962962962963,0.024670798536651346,0.4722222222222222,0.6018518518518519,1.0
shuffled_domain_rank,1000,28.0,5,108,0.4351851851851852,0.27076214692493766,0.8333333333333334,0.011739433302250728,0.4716981132075472,0.6698113207547169,0.9814814814814815
shuffled_domain_rank,1000,29.0,1,115,0.4782608695652174,0.3278249528249528,0.8,0.02137336274261693,0.5,0.6842105263157895,0.991304347826087
shuffled_domain_rank,1000,29.0,2,108,0.4444444444444444,0.26661567466165165,0.7962962962962963,0.025646621655152062,0.49056603773584906,0.660377358490566,0.9814814814814815
shuffled_domain_rank,1000,29.0,3,108,0.39814814814814814,0.2567706240120033,0.8425925925925926,0.03610436854760332,0.4444444444444444,0.5462962962962963,1.0
shuffled_domain_rank,1000,29.0,4,108,0.37962962962962965,0.2860121826508381,0.8055555555555556,0.030641866713191423,0.4166666666666667,0.5833333333333334,1.0
shuffled_domain_rank,1000,29.0,5,108,0.42592592592592593,0.27049403508463743,0.8055555555555556,0.013121429272478068,0.46226415094339623,0.660377358490566,0.9814814814814815
baseline_stats,3,,1,115,0.4608695652173913,0.29711779448621556,0.7478260869565218,0.022757027834217056,0.4956521739130435,0.6956521739130435,1.0
baseline_stats,3,,2,108,0.4351851851851852,0.2617599514151238,0.8611111111111112,0.017948803337887377,0.45794392523364486,0.6915887850467289,0.9907407407407407
baseline_stats,3,,3,108,0.4074074074074074,0.3620221787345075,0.8333333333333334,0.02795807782933067,0.4485981308411215,0.5607476635514018,0.9907407407407407
baseline_stats,3,,4,108,0.46296296296296297,0.3440170605387996,0.8703703703703703,0.038169418638238146,0.4953271028037383,0.5887850467289719,0.9907407407407407
baseline_stats,3,,5,108,0.26851851851851855,0.15529428755235208,0.75,0.026787763300088755,0.3142857142857143,0.5428571428571428,0.9722222222222222
real_domain_rank,3,,1,115,0.45217391304347826,0.27585775821069936,0.7130434782608696,0.02255492886994684,0.4956521739130435,0.6782608695652174,1.0
real_domain_rank,3,,2,108,0.5,0.29567563459492324,0.8240740740740741,0.011174249890057842,0.5327102803738317,0.7383177570093458,0.9907407407407407
real_domain_rank,3,,3,108,0.4351851851851852,0.36873267825648776,0.8518518518518519,0.0267756175932122,0.4766355140186916,0.5794392523364486,0.9907407407407407
real_domain_rank,3,,4,108,0.4537037037037037,0.3320583499100123,0.8703703703703703,0.035710216687783215,0.48598130841121495,0.5981308411214953,0.9907407407407407
real_domain_rank,3,,5,108,0.32407407407407407,0.17537993920972642,0.75,0.025118132106432503,0.37142857142857144,0.6,0.9722222222222222
shuffled_domain_rank,3,0.0,1,115,0.43478260869565216,0.2661435786435786,0.7478260869565218,0.022352346882330388,0.4782608695652174,0.6695652173913044,1.0
shuffled_domain_rank,3,0.0,2,108,0.4166666666666667,0.2587019979242346,0.8518518518518519,0.02476246831282767,0.4485981308411215,0.6542056074766355,0.9907407407407407
shuffled_domain_rank,3,0.0,3,108,0.4351851851851852,0.3781182722285479,0.8425925925925926,0.025724951186205755,0.4537037037037037,0.5462962962962963,1.0
shuffled_domain_rank,3,0.0,4,108,0.4537037037037037,0.32771739130434785,0.8796296296296297,0.03624667607757521,0.49074074074074076,0.6018518518518519,1.0
shuffled_domain_rank,3,0.0,5,108,0.3333333333333333,0.196344623745763,0.7222222222222222,0.021066771945287225,0.3942307692307692,0.5769230769230769,0.9629629629629629
shuffled_domain_rank,3,1.0,1,115,0.4434782608695652,0.2713754810529004,0.7304347826086957,0.02328984275087801,0.48695652173913045,0.6695652173913044,1.0
shuffled_domain_rank,3,1.0,2,108,0.4351851851851852,0.25633236412150656,0.7962962962962963,0.0183683795004702,0.45794392523364486,0.6915887850467289,0.9907407407407407
shuffled_domain_rank,3,1.0,3,108,0.3888888888888889,0.34324660633484166,0.8148148148148148,0.03485645690148342,0.4166666666666667,0.5277777777777778,1.0
shuffled_domain_rank,3,1.0,4,108,0.4166666666666667,0.30810314736223127,0.8796296296296297,0.03942660716735989,0.45794392523364486,0.5700934579439252,0.9907407407407407
shuffled_domain_rank,3,1.0,5,108,0.2962962962962963,0.17371696403954465,0.75,0.024437349853703893,0.330188679245283,0.5471698113207547,0.9814814814814815
shuffled_domain_rank,3,2.0,1,115,0.43478260869565216,0.26914718689835815,0.7304347826086957,0.02410203448066273,0.4782608695652174,0.6782608695652174,1.0
shuffled_domain_rank,3,2.0,2,108,0.4166666666666667,0.26692141734011043,0.8148148148148148,0.026216479246435834,0.4392523364485981,0.6542056074766355,0.9907407407407407
shuffled_domain_rank,3,2.0,3,108,0.42592592592592593,0.36065266485998193,0.8148148148148148,0.028823372799309122,0.4485981308411215,0.5514018691588785,0.9907407407407407
shuffled_domain_rank,3,2.0,4,108,0.4444444444444444,0.3310208124183641,0.8425925925925926,0.03600086525101128,0.48148148148148145,0.5833333333333334,1.0
shuffled_domain_rank,3,2.0,5,108,0.28703703703703703,0.16273530139318684,0.7222222222222222,0.0229927544383236,0.32075471698113206,0.5471698113207547,0.9814814814814815
shuffled_domain_rank,3,3.0,1,115,0.391304347826087,0.22648414204391434,0.7478260869565218,0.02649551505156135,0.43478260869565216,0.6521739130434783,1.0
shuffled_domain_rank,3,3.0,2,108,0.3611111111111111,0.2285539138661994,0.8240740740740741,0.028662504230366256,0.38317757009345793,0.616822429906542,0.9907407407407407
shuffled_domain_rank,3,3.0,3,108,0.4722222222222222,0.3605215419501134,0.8240740740740741,0.028307532594400577,0.49074074074074076,0.5833333333333334,1.0
shuffled_domain_rank,3,3.0,4,108,0.4537037037037037,0.33343343343343346,0.8611111111111112,0.03753622885489285,0.4766355140186916,0.5981308411214953,0.9907407407407407
shuffled_domain_rank,3,3.0,5,108,0.3611111111111111,0.20894966099368154,0.75,0.020507085868580535,0.40384615384615385,0.6057692307692307,0.9629629629629629
shuffled_domain_rank,3,4.0,1,115,0.41739130434782606,0.24695474235297243,0.7391304347826086,0.026747953193776902,0.4608695652173913,0.6434782608695652,1.0
shuffled_domain_rank,3,4.0,2,108,0.39814814814814814,0.2420142485013966,0.8240740740740741,0.023888630895351304,0.42990654205607476,0.6448598130841121,0.9907407407407407
shuffled_domain_rank,3,4.0,3,108,0.4351851851851852,0.3681141800763143,0.8425925925925926,0.025883590689298814,0.46296296296296297,0.5833333333333334,1.0
shuffled_domain_rank,3,4.0,4,108,0.4351851851851852,0.3199660268809205,0.8888888888888888,0.031215964037250927,0.4722222222222222,0.6018518518518519,1.0
shuffled_domain_rank,3,4.0,5,108,0.3148148148148148,0.178484417022623,0.7222222222222222,0.021973332241723525,0.34285714285714286,0.5619047619047619,0.9722222222222222
shuffled_domain_rank,3,5.0,1,115,0.41739130434782606,0.2473451327433628,0.7565217391304347,0.026469638097709032,0.4608695652173913,0.6521739130434783,1.0
shuffled_domain_rank,3,5.0,2,108,0.49074074074074076,0.2852367191989833,0.7962962962962963,0.014617969694771256,0.514018691588785,0.7476635514018691,0.9907407407407407
shuffled_domain_rank,3,5.0,3,108,0.48148148148148145,0.4008088420553406,0.8333333333333334,0.019691095724154395,0.5,0.6111111111111112,1.0
shuffled_domain_rank,3,5.0,4,108,0.4722222222222222,0.35485005278260995,0.8425925925925926,0.030108763172016828,0.5,0.6018518518518519,1.0
shuffled_domain_rank,3,5.0,5,108,0.3148148148148148,0.18678917653298274,0.7592592592592593,0.024492232190381255,0.3523809523809524,0.6095238095238096,0.9722222222222222
shuffled_domain_rank,3,6.0,1,115,0.43478260869565216,0.26988802343549506,0.7391304347826086,0.023697638671773408,0.4782608695652174,0.6695652173913044,1.0
shuffled_domain_rank,3,6.0,2,108,0.37962962962962965,0.2289063624611797,0.8240740740740741,0.026057779085421312,0.411214953271028,0.6448598130841121,0.9907407407407407
shuffled_domain_rank,3,6.0,3,108,0.4166666666666667,0.3502061621682964,0.8611111111111112,0.02802866796622726,0.45794392523364486,0.5420560747663551,0.9907407407407407
shuffled_domain_rank,3,6.0,4,108,0.4166666666666667,0.31109300790151856,0.8518518518518519,0.02603759928316355,0.45794392523364486,0.6074766355140186,0.9907407407407407
shuffled_domain_rank,3,6.0,5,108,0.28703703703703703,0.16782430597297357,0.7592592592592593,0.028496487353895945,0.3238095238095238,0.5428571428571428,0.9722222222222222
shuffled_domain_rank,3,7.0,1,115,0.4,0.22406692406692408,0.7217391304347827,0.026068518592854813,0.4434782608695652,0.6521739130434783,1.0
shuffled_domain_rank,3,7.0,2,108,0.4722222222222222,0.2827485380116959,0.8333333333333334,0.01592990862127167,0.4953271028037383,0.719626168224299,0.9907407407407407
shuffled_domain_rank,3,7.0,3,108,0.42592592592592593,0.36454014395190865,0.8425925925925926,0.030974331068798513,0.4444444444444444,0.5462962962962963,1.0
shuffled_domain_rank,3,7.0,4,108,0.4444444444444444,0.33039499583617227,0.8518518518518519,0.03177739009484773,0.4766355140186916,0.5887850467289719,0.9907407407407407
shuffled_domain_rank,3,7.0,5,108,0.3425925925925926,0.18448367872017554,0.7222222222222222,0.02006069876279441,0.3867924528301887,0.5943396226415094,0.9814814814814815
shuffled_domain_rank,3,8.0,1,115,0.41739130434782606,0.24678140486964018,0.7391304347826086,0.024422262316239257,0.4608695652173913,0.6608695652173913,1.0
shuffled_domain_rank,3,8.0,2,108,0.49074074074074076,0.3163230657288382,0.8425925925925926,0.018759196343826886,0.514018691588785,0.719626168224299,0.9907407407407407
shuffled_domain_rank,3,8.0,3,108,0.4444444444444444,0.3734900731452455,0.8333333333333334,0.022706877704088475,0.4766355140186916,0.5887850467289719,0.9907407407407407
shuffled_domain_rank,3,8.0,4,108,0.46296296296296297,0.337513364428258,0.8611111111111112,0.035637717038732274,0.48148148148148145,0.5925925925925926,1.0
shuffled_domain_rank,3,8.0,5,108,0.3148148148148148,0.1686466429894221,0.7592592592592593,0.02583318259936957,0.3490566037735849,0.6037735849056604,0.9814814814814815
shuffled_domain_rank,3,9.0,1,115,0.40869565217391307,0.24139531965618918,0.7478260869565218,0.024653011491021254,0.45217391304347826,0.6695652173913044,1.0
shuffled_domain_rank,3,9.0,2,108,0.37962962962962965,0.24476074691591934,0.8148148148148148,0.03013514268794313,0.40186915887850466,0.6261682242990654,0.9907407407407407
shuffled_domain_rank,3,9.0,3,108,0.4444444444444444,0.37076923076923074,0.8425925925925926,0.026131070302562787,0.4766355140186916,0.5794392523364486,0.9907407407407407
shuffled_domain_rank,3,9.0,4,108,0.4166666666666667,0.306036528519366,0.8703703703703703,0.03900833004309784,0.4392523364485981,0.5700934579439252,0.9907407407407407
