config,seed,permutation_id,accuracy,f1_macro,top3_accuracy,mean_regret,median_regret,p90_regret,zero_regret_rate,within_1pp_rate,regret_coverage,accuracy_delta_vs_baseline,accuracy_effect_vs_baseline,f1_macro_delta_vs_baseline,f1_macro_effect_vs_baseline,top3_accuracy_delta_vs_baseline,top3_accuracy_effect_vs_baseline,mean_regret_delta_vs_baseline,mean_regret_effect_vs_baseline,zero_regret_rate_delta_vs_baseline,zero_regret_rate_effect_vs_baseline,within_1pp_rate_delta_vs_baseline,within_1pp_rate_effect_vs_baseline
shuffled_domain_rank,55,2.0,0.4186471663619744,0.29905071307317205,0.8098720292504571,0.025360823921366814,0.0018235771757585395,0.0737500000000002,0.4565619223659889,0.6395563770794824,0.9890310786106032,0.005484460694698379,0.005484460694698379,-0.001352106792897656,-0.001352106792897656,0.0,0.0,0.0007339854556867621,-0.0007339854556867621,0.005545286506469516,0.005545286506469516,0.0,0.0
shuffled_domain_rank,55,3.0,0.3912248628884826,0.2721484910686468,0.8226691042047533,0.02747103225196571,0.003014423076923123,0.089888888888889,0.42435424354243545,0.6088560885608856,0.9908592321755028,-0.021937842778793404,-0.021937842778793404,-0.0282543287974229,-0.0282543287974229,0.012797074954296161,0.012797074954296161,0.00284419378628566,-0.00284419378628566,-0.02666239231708395,-0.02666239231708395,-0.030700288518596852,-0.030700288518596852
shuffled_domain_rank,55,4.0,0.4405850091407678,0.3102471457515052,0.8153564899451554,0.02526521908198031,0.001073505412369835,0.07997873171035644,0.4696132596685083,0.6372007366482505,0.9926873857404022,0.027422303473491783,0.027422303473491783,0.00984432588543549,0.00984432588543549,0.005484460694698323,0.005484460694698323,0.0006383806163002582,-0.0006383806163002582,0.01859662380898891,0.01859662380898891,-0.0023556404312319312,-0.0023556404312319312
shuffled_domain_rank,55,5.0,0.4296160877513711,0.2954704330548436,0.8117001828153565,0.023802726217028676,0.0014109217622154668,0.07045000000000003,0.4612546125461255,0.6346863468634686,0.9908592321755028,0.01645338208409508,0.01645338208409508,-0.004932386811226097,-0.004932386811226097,0.001828153564899404,0.001828153564899404,-0.0008241122486513756,0.0008241122486513756,0.010237976686606087,0.010237976686606087,-0.004870030216013843,-0.004870030216013843
shuffled_domain_rank,55,6.0,0.4259597806215722,0.3036059688287391,0.8190127970749543,0.024250922046323106,0.0014763728051933045,0.0737037213190363,0.4575645756457565,0.6476014760147601,0.9908592321755028,0.012797074954296161,0.012797074954296161,0.0032031489626693777,0.0032031489626693777,0.009140767824497242,0.009140767824497242,-0.00037591641935694545,0.00037591641935694545,0.006547939786237078,0.006547939786237078,0.008045098935277717,0.008045098935277717
shuffled_domain_rank,55,7.0,0.4186471663619744,0.28781204282233497,0.8043875685557587,0.02371288118018602,0.0018264227342206785,0.07331063834496335,0.45387453874538747,0.6365313653136532,0.9908592321755028,0.005484460694698379,0.005484460694698379,-0.012590777043734735,-0.012590777043734735,-0.005484460694698434,-0.005484460694698434,-0.0009139572854940312,0.0009139572854940312,0.002857902885868069,0.002857902885868069,-0.0030250117658292552,-0.0030250117658292552
shuffled_domain_rank,55,8.0,0.42413162705667273,0.287158583116573,0.8135283363802559,0.02378261347466237,0.0014080164439876919,0.0737500000000002,0.4602587800369686,0.6561922365988909,0.9890310786106032,0.010968921389396702,0.010968921389396702,-0.013244236749496707,-0.013244236749496707,0.003656307129798808,0.003656307129798808,-0.0008442249910176822,0.0008442249910176822,0.009242144177449174,0.009242144177449174,0.01663585951940849,0.01663585951940849
shuffled_domain_rank,55,9.0,0.4351005484460695,0.31043790665506493,0.8226691042047533,0.025158867124463566,0.0008766138706849946,0.07942462762483321,0.47232472324723246,0.6476014760147601,0.9908592321755028,0.02193784277879346,0.02193784277879346,0.010035086788995229,0.010035086788995229,0.012797074954296161,0.012797074954296161,0.0005320286587835142,-0.0005320286587835142,0.02130808738771306,0.02130808738771306,0.008045098935277717,0.008045098935277717
shuffled_domain_rank,55,10.0,0.40219378427787933,0.2857550658134438,0.7970749542961609,0.025244731014114976,0.002640264381442603,0.07921078011096282,0.44014732965009207,0.6206261510128913,0.9926873857404022,-0.010968921389396702,-0.010968921389396702,-0.014647754052625916,-0.014647754052625916,-0.012797074954296161,-0.012797074954296161,0.0006178925484349243,-0.0006178925484349243,-0.010869306209427332,-0.010869306209427332,-0.018930226066591116,-0.018930226066591116
shuffled_domain_rank,55,11.0,0.3875685557586837,0.27990262154967555,0.8153564899451554,0.02818869657099614,0.0028153370426185487,0.09048943278943279,0.4225092250922509,0.6162361623616236,0.9908592321755028,-0.025594149908592323,-0.025594149908592323,-0.020500198316394158,-0.020500198316394158,0.005484460694698323,0.005484460694698323,0.003561858105316087,-0.003561858105316087,-0.028507410767268482,-0.028507410767268482,-0.023320214717858834,-0.023320214717858834
shuffled_domain_rank,55,12.0,0.4149908592321755,0.2921400999868154,0.8117001828153565,0.023280225629626516,0.0016617885878791872,0.07295849187132494,0.45571955719557194,0.6402214022140221,0.9908592321755028,0.0018281535648994596,0.0018281535648994596,-0.00826271987925431,-0.00826271987925431,0.001828153564899404,0.001828153564899404,-0.001346612836053536,0.001346612836053536,0.004702921336052546,0.004702921336052546,0.0006650251345396985,0.0006650251345396985
shuffled_domain_rank,55,13.0,0.42047531992687387,0.30063631127681584,0.8098720292504571,0.024846739533381658,0.0016617885878791872,0.07577500000000006,0.45387453874538747,0.6365313653136532,0.9908592321755028,0.007312614259597838,0.007312614259597838,0.0002334914107461339,0.0002334914107461339,0.0,0.0,0.00021990106770160625,-0.00021990106770160625,0.002857902885868069,0.002857902885868069,-0.0030250117658292552,-0.0030250117658292552
shuffled_domain_rank,55,14.0,0.42413162705667273,0.2964036694547882,0.8098720292504571,0.024093337525889862,0.0014763728051933045,0.07735000000000006,0.4575645756457565,0.6402214022140221,0.9908592321755028,0.010968921389396702,0.010968921389396702,-0.003999150411281516,-0.003999150411281516,0.0,0.0,-0.0005335009397901894,0.0005335009397901894,0.006547939786237078,0.006547939786237078,0.0006650251345396985,0.0006650251345396985
shuffled_domain_rank,55,15.0,0.4076782449725777,0.2888622457484607,0.8208409506398537,0.026885616662432065,0.0024390243902440156,0.08088666666666669,0.44712430426716143,0.62708719851577,0.9853747714808044,-0.005484460694698323,-0.005484460694698323,-0.011540574117609004,-0.011540574117609004,0.010968921389396646,0.010968921389396646,0.0022587781967520135,-0.0022587781967520135,-0.003892331592357967,-0.003892331592357967,-0.012469178563712435,-0.012469178563712435
shuffled_domain_rank,55,16.0,0.4351005484460695,0.30224908271302525,0.8135283363802559,0.025393841512652088,0.00128928367357517,0.08050000000000002,0.4658040665434381,0.6432532347504621,0.9890310786106032,0.02193784277879346,0.02193784277879346,0.0018462628469555487,0.0018462628469555487,0.003656307129798808,0.003656307129798808,0.0007670030469720361,-0.0007670030469720361,0.01478743068391869,0.01478743068391869,0.003696857670979714,0.003696857670979714
shuffled_domain_rank,55,17.0,0.40950639853747717,0.29111623143881205,0.8153564899451554,0.024652160082622453,0.0024999999999999467,0.07828868578632198,0.4436229205175601,0.6155268022181146,0.9890310786106032,-0.0036563071297988636,-0.0036563071297988636,-0.009286588427257658,-0.009286588427257658,0.005484460694698323,0.005484460694698323,2.5321616942401703e-05,-2.5321616942401703e-05,-0.007393715341959317,-0.007393715341959317,-0.02402957486136781,-0.02402957486136781
shuffled_domain_rank,55,18.0,0.42413162705667273,0.30661173578611883,0.8153564899451554,0.023976954560177222,0.0018264227342206785,0.07712500000000017,0.45940959409594095,0.6512915129151291,0.9908592321755028,0.010968921389396702,0.010968921389396702,0.0062089159200491295,0.0062089159200491295,0.005484460694698323,0.005484460694698323,-0.0006498839055028294,0.0006498839055028294,0.008392958236421555,0.008392958236421555,0.01173513583564667,0.01173513583564667
shuffled_domain_rank,55,19.0,0.41316270566727603,0.2851726988369041,0.8208409506398537,0.024635250856418264,0.0018551458446390001,0.06935638344963008,0.4491682070240296,0.6266173752310537,0.9890310786106032,0.0,0.0,-0.0152301210291656,-0.0152301210291656,0.010968921389396646,0.010968921389396646,8.412390738211928e-06,-8.412390738211928e-06,-0.0018484288354898015,-0.0018484288354898015,-0.012939001848428777,-0.012939001848428777
shuffled_domain_rank,55,20.0,0.41316270566727603,0.2805329445328067,0.8171846435100548,0.025995755522603782,0.0018235771757585395,0.07873914441942753,0.4510166358595194,0.6432532347504621,0.9890310786106032,0.0,0.0,-0.01986987533326301,-0.01986987533326301,0.007312614259597727,0.007312614259597727,0.0013689170569237304,-0.0013689170569237304,0.0,0.0,0.003696857670979714,0.003696857670979714
shuffled_domain_rank,55,21.0,0.40585009140767825,0.2796316961402747,0.8208409506398537,0.0253616429893788,0.0020000000000000018,0.07942462762483321,0.4446494464944649,0.6254612546125461,0.9908592321755028,-0.007312614259597783,-0.007312614259597783,-0.020771123725794982,-0.020771123725794982,0.010968921389396646,0.010968921389396646,0.0007348045236987497,-0.0007348045236987497,-0.006367189365054482,-0.006367189365054482,-0.014095122466936338,-0.014095122466936338
shuffled_domain_rank,55,22.0,0.42230347349177333,0.2986468126657833,0.8135283363802559,0.025661701260670827,0.0014109217622154668,0.08045637958532699,0.45940959409594095,0.6439114391143912,0.9908592321755028,0.009140767824497298,0.009140767824497298,-0.0017560072002864024,-0.0017560072002864024,0.003656307129798808,0.003656307129798808,0.0010348627949907756,-0.0010348627949907756,0.008392958236421555,0.008392958236421555,0.004355062034908763,0.004355062034908763
shuffled_domain_rank,55,23.0,0.42413162705667273,0.2953582249240527,0.8263254113345521,0.025005542777354187,0.0014999999999998348,0.07720000000000002,0.4548802946593002,0.6316758747697975,0.9926873857404022,0.010968921389396702,0.010968921389396702,-0.005044594942016978,-0.005044594942016978,0.01645338208409497,0.01645338208409497,0.00037870431167413496,-0.00037870431167413496,0.003863658799780789,0.003863658799780789,-0.007880502309684956,-0.007880502309684956
shuffled_domain_rank,55,24.0,0.42778793418647165,0.3011689190598404,0.8025594149908593,0.02670903136032046,0.0014981231600171285,0.0832433333333334,0.4612546125461255,0.6365313653136532,0.9908592321755028,0.014625228519195621,0.014625228519195621,0.0007660991937706862,0.0007660991937706862,-0.007312614259597838,-0.007312614259597838,0.002082192894640407,-0.002082192894640407,0.010237976686606087,0.010237976686606087,-0.0030250117658292552,-0.0030250117658292552
shuffled_domain_rank,55,25.0,0.42230347349177333,0.3024646849428483,0.8007312614259597,0.02364865691196862,0.0014962463200344223,0.07750000000000001,0.46395563770794823,0.6395563770794824,0.9890310786106032,0.009140767824497298,0.009140767824497298,0.0020618650767785796,0.0020618650767785796,-0.009140767824497353,-0.009140767824497353,-0.0009781815537114324,0.0009781815537114324,0.012939001848428833,0.012939001848428833,0.0,0.0
shuffled_domain_rank,55,26.0,0.42230347349177333,0.3001888805320731,0.8098720292504571,0.026842200753215292,0.0014981231600171285,0.0832433333333334,0.4575645756457565,0.6328413284132841,0.9908592321755028,0.009140767824497298,0.009140767824497298,-0.00021393933399660447,-0.00021393933399660447,0.0,0.0,0.0022153622875352406,-0.0022153622875352406,0.006547939786237078,0.006547939786237078,-0.00671504866619832,-0.00671504866619832
shuffled_domain_rank,55,27.0,0.396709323583181,0.28718433937763216,0.8226691042047533,0.02637512704188807,0.0026165601169002572,0.0831533333333334,0.43278084714548803,0.6224677716390423,0.9926873857404022,-0.016453382084095025,-0.016453382084095025,-0.013218480488437545,-0.013218480488437545,0.012797074954296161,0.012797074954296161,0.0017482885762080194,-0.0017482885762080194,-0.018235788714031365,-0.018235788714031365,-0.017088605440440108,-0.017088605440440108
shuffled_domain_rank,55,28.0,0.41681901279707495,0.2948000789116217,0.8171846435100548,0.026096337314152798,0.001975917553393991,0.08050000000000002,0.4510166358595194,0.634011090573013,0.9890310786106032,0.003656307129798919,0.003656307129798919,-0.0056027409544480156,-0.0056027409544480156,0.007312614259597727,0.007312614259597727,0.0014694988484727466,-0.0014694988484727466,0.0,0.0,-0.00554528650646946,-0.00554528650646946
shuffled_domain_rank,55,29.0,0.4296160877513711,0.30565934972314834,0.8190127970749543,0.02622694463162463,0.0008766138706849946,0.0832433333333334,0.46863468634686345,0.6512915129151291,0.9908592321755028,0.01645338208409508,0.01645338208409508,0.00525652985707864,0.00525652985707864,0.009140767824497242,0.009140767824497242,0.001600106165944578,-0.001600106165944578,0.01761805048734405,0.01761805048734405,0.01173513583564667,0.01173513583564667
baseline_stats,128,,0.396709323583181,0.28006462555795236,0.7970749542961609,0.027336934444457374,0.00279577522728211,0.08230151556902726,0.4312267657992565,0.6133828996282528,0.9835466179159049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
real_domain_rank,128,,0.42413162705667273,0.29968396737674585,0.8117001828153565,0.024366151050443458,0.0013869382407274977,0.06775000000000017,0.46111111111111114,0.6277777777777778,0.9872029250457038,0.027422303473491727,0.027422303473491727,0.01961934181879349,0.01961934181879349,0.014625228519195566,0.014625228519195566,-0.0029707833940139164,0.0029707833940139164,0.029884345311854632,0.029884345311854632,0.014394878149525003,0.014394878149525003
shuffled_domain_rank,128,0.0,0.42413162705667273,0.2919500132507185,0.8080438756855576,0.025071938920371333,0.001659259883513231,0.07412500000000027,0.45555555555555555,0.6296296296296297,0.9872029250457038,0.027422303473491727,0.027422303473491727,0.011885387692766147,0.011885387692766147,0.010968921389396646,0.010968921389396646,-0.0022649955240860407,0.0022649955240860407,0.02432878975629904,0.02432878975629904,0.016246730001376886,0.016246730001376886
shuffled_domain_rank,128,1.0,0.4259597806215722,0.2926076344886857,0.8080438756855576,0.024222464683714747,0.001410174174767076,0.06724841462008535,0.4582560296846011,0.640074211502783,0.9853747714808044,0.029250457038391187,0.029250457038391187,0.012543008930733346,0.012543008930733346,0.010968921389396646,0.010968921389396646,-0.003114469760742627,0.003114469760742627,0.0270292638853446,0.0270292638853446,0.02669131187453022,0.02669131187453022
shuffled_domain_rank,128,2.0,0.41681901279707495,0.284905861872585,0.8043875685557587,0.02442781553195665,0.0014999999999998348,0.06724841462008535,0.45269016697588127,0.640074211502783,0.9853747714808044,0.020109689213893944,0.020109689213893944,0.004841236314632624,0.004841236314632624,0.007312614259597727,0.007312614259597727,-0.002909118912500723,0.002909118912500723,0.021463401176624763,0.021463401176624763,0.02669131187453022,0.02669131187453022
shuffled_domain_rank,128,3.0,0.42413162705667273,0.29523839852482664,0.8043875685557587,0.024588282628733932,0.0016617885878791872,0.0647685518275108,0.45740740740740743,0.6333333333333333,0.9872029250457038,0.027422303473491727,0.027422303473491727,0.015173772966874277,0.015173772966874277,0.007312614259597727,0.007312614259597727,-0.0027486518157234414,0.0027486518157234414,0.026180641608150923,0.026180641608150923,0.01995043370508054,0.01995043370508054
shuffled_domain_rank,128,4.0,0.43327239488117003,0.2998598630440557,0.7989031078610603,0.023941377946052313,0.001349728924171123,0.06942074510466709,0.46296296296296297,0.6370370370370371,0.9872029250457038,0.036563071297989025,0.036563071297989025,0.019795237486103345,0.019795237486103345,0.001828153564899404,0.001828153564899404,-0.0033955564984050612,0.0033955564984050612,0.03173619716370646,0.03173619716370646,0.023654137408784304,0.023654137408784304
shuffled_domain_rank,128,5.0,0.4149908592321755,0.28860452973505435,0.8007312614259597,0.024866227030375353,0.0019155316990164956,0.06780000000000018,0.45,0.6370370370370371,0.9872029250457038,0.018281535648994485,0.018281535648994485,0.008539904177101987,0.008539904177101987,0.003656307129798808,0.003656307129798808,-0.002470707414082021,0.002470707414082021,0.018773234200743505,0.018773234200743505,0.023654137408784304,0.023654137408784304
shuffled_domain_rank,128,6.0,0.42230347349177333,0.2922602807322492,0.8025594149908593,0.024858342696135533,0.0018422070686609088,0.07300849187132491,0.4575645756457565,0.6236162361623616,0.9908592321755028,0.025594149908592323,0.025594149908592323,0.012195655174296827,0.012195655174296827,0.005484460694698323,0.005484460694698323,-0.0024785917483218407,0.0024785917483218407,0.02633780984649997,0.02633780984649997,0.01023333653410885,0.01023333653410885
shuffled_domain_rank,128,7.0,0.42047531992687387,0.2907433931198481,0.8098720292504571,0.026072402174560107,0.0020000000000000018,0.08010741626794271,0.45185185185185184,0.6166666666666667,0.9872029250457038,0.023765996343692863,0.023765996343692863,0.01067876756189573,0.01067876756189573,0.012797074954296161,0.012797074954296161,-0.0012645322698972665,0.0012645322698972665,0.02062508605259533,0.02062508605259533,0.0032837670384139317,0.0032837670384139317
shuffled_domain_rank,128,8.0,0.42047531992687387,0.2898758325614221,0.8062157221206582,0.022175243880405225,0.0016092670510620133,0.06410000000000006,0.4582560296846011,0.6437847866419295,0.9853747714808044,0.023765996343692863,0.023765996343692863,0.009811207003469713,0.009811207003469713,0.009140767824497242,0.009140767824497242,-0.005161690564052149,0.005161690564052149,0.0270292638853446,0.0270292638853446,0.030401887013676743,0.030401887013676743
shuffled_domain_rank,128,9.0,0.4149908592321755,0.28318956275772983,0.8098720292504571,0.025985650077329406,0.0022195121951220087,0.08045637958532699,0.44280442804428044,0.6125461254612546,0.9908592321755028,0.018281535648994485,0.018281535648994485,0.0031249371997774666,0.0031249371997774666,0.012797074954296161,0.012797074954296161,-0.0013512843671279681,0.0013512843671279681,0.011577662245023934,0.011577662245023934,-0.0008367741669981221,-0.0008367741669981221
shuffled_domain_rank,128,10.0,0.41681901279707495,0.2875150782915809,0.7915904936014625,0.024627544685489406,0.001987958776696941,0.07037500000000016,0.45185185185185184,0.6222222222222222,0.9872029250457038,0.020109689213893944,0.020109689213893944,0.007450452733628543,0.007450452733628543,-0.005484460694698434,-0.005484460694698434,-0.002709389758967968,0.002709389758967968,0.02062508605259533,0.02062508605259533,0.008839322593969468,0.008839322593969468
shuffled_domain_rank,128,11.0,0.42778793418647165,0.2974963919039643,0.8281535648994516,0.023292716105979328,0.0018422070686609088,0.06750000000000002,0.45555555555555555,0.6314814814814815,0.9872029250457038,0.031078610603290646,0.031078610603290646,0.017431766346011957,0.017431766346011957,0.031078610603290646,0.031078610603290646,-0.004044218338478046,0.004044218338478046,0.02432878975629904,0.02432878975629904,0.018098581853228768,0.018098581853228768
shuffled_domain_rank,128,12.0,0.43144424131627057,0.2951597530451574,0.8025594149908593,0.024159295425562503,0.001410174174767076,0.06709909326424883,0.4622467771639042,0.6427255985267035,0.9926873857404022,0.034734917733089565,0.034734917733089565,0.01509512748720504,0.01509512748720504,0.005484460694698323,0.005484460694698323,-0.0031776390188948712,0.0031776390188948712,0.031020011364647715,0.031020011364647715,0.02934269889845076,0.02934269889845076
shuffled_domain_rank,128,13.0,0.42047531992687387,0.29025395707406276,0.8098720292504571,0.024721113286907966,0.0018422070686609088,0.07487500000000012,0.45387453874538747,0.6273062730627307,0.9908592321755028,0.023765996343692863,0.023765996343692863,0.0101893315161104,0.0101893315161104,0.012797074954296161,0.012797074954296161,-0.0026158211575494084,0.0026158211575494084,0.022647772946130962,0.022647772946130962,0.013923373434477915,0.013923373434477915
shuffled_domain_rank,128,14.0,0.4259597806215722,0.2934966656246744,0.8117001828153565,0.023746605205178815,0.0016092670510620133,0.06750000000000012,0.4584103512014787,0.634011090573013,0.9890310786106032,0.029250457038391187,0.029250457038391187,0.01343204006672205,0.01343204006672205,0.014625228519195566,0.014625228519195566,-0.0035903292392785585,0.0035903292392785585,0.02718358540222221,0.02718358540222221,0.020628190944760205,0.020628190944760205
shuffled_domain_rank,128,15.0,0.40950639853747717,0.2840878076610847,0.7989031078610603,0.02663645265473719,0.001975917553393991,0.08217914010421212,0.44712430426716143,0.6252319109461967,0.9853747714808044,0.012797074954296161,0.012797074954296161,0.00402318210313235,0.00402318210313235,0.001828153564899404,0.001828153564899404,-0.0007004817897201844,0.0007004817897201844,0.015897538467904926,0.015897538467904926,0.011849011317943914,0.011849011317943914
shuffled_domain_rank,128,16.0,0.40219378427787933,0.27761599623978256,0.8025594149908593,0.026286184341049377,0.00279577522728211,0.08045637958532699,0.4317343173431734,0.6180811808118081,0.9908592321755028,0.005484460694698323,0.005484460694698323,-0.0024486293181698038,-0.0024486293181698038,0.005484460694698323,0.005484460694698323,-0.001050750103407997,0.001050750103407997,0.0005075515439169065,0.0005075515439169065,0.0046982811835553084,0.0046982811835553084
shuffled_domain_rank,128,17.0,0.4186471663619744,0.2859985208916675,0.8062157221206582,0.0232172629434966,0.001987958776696941,0.06750000000000002,0.45185185185185184,0.6296296296296297,0.9872029250457038,0.021937842778793404,0.021937842778793404,0.0059338953337151334,0.0059338953337151334,0.009140767824497242,0.009140767824497242,-0.004119671500960775,0.004119671500960775,0.02062508605259533,0.02062508605259533,0.016246730001376886,0.016246730001376886
shuffled_domain_rank,128,18.0,0.40219378427787933,0.27748411258187455,0.7970749542961609,0.024435609100732003,0.00262841224917143,0.0708250000000001,0.43703703703703706,0.6222222222222222,0.9872029250457038,0.005484460694698323,0.005484460694698323,-0.002580512976077809,-0.002580512976077809,0.0,0.0,-0.002901325343725371,0.002901325343725371,0.005810271237780551,0.005810271237780551,0.008839322593969468,0.008839322593969468
shuffled_domain_rank,128,19.0,0.40950639853747717,0.2920640529683083,0.8190127970749543,0.026261369686992986,0.002560216310282304,0.08002126378181307,0.43911439114391143,0.6199261992619927,0.9908592321755028,0.012797074954296161,0.012797074954296161,0.011999427410355923,0.011999427410355923,0.021937842778793404,0.021937842778793404,-0.0010755647574643874,0.0010755647574643874,0.007887625344654925,0.007887625344654925,0.006543299633739896,0.006543299633739896
shuffled_domain_rank,128,20.0,0.4186471663619744,0.28778787005271445,0.8043875685557587,0.025725875127970182,0.0020000000000000018,0.07942462762483321,0.4483394833948339,0.6273062730627307,0.9908592321755028,0.021937842778793404,0.021937842778793404,0.007723244494762083,0.007723244494762083,0.007312614259597727,0.007312614259597727,-0.0016110593164871921,0.0016110593164871921,0.01711271759557742,0.01711271759557742,0.013923373434477915,0.013923373434477915
shuffled_domain_rank,128,21.0,0.38939670932358317,0.2617346370416177,0.8135283363802559,0.026238740802193333,0.0028366864349522736,0.07500000000000007,0.4232902033271719,0.609981515711645,0.9890310786106032,-0.007312614259597838,-0.007312614259597838,-0.01832998851633466,-0.01832998851633466,0.01645338208409497,0.01645338208409497,-0.0010981936422640413,0.0010981936422640413,-0.00793656247208463,-0.00793656247208463,-0.0034013839166077142,-0.0034013839166077142
shuffled_domain_rank,128,22.0,0.4259597806215722,0.29997047319193915,0.8007312614259597,0.026321852045819934,0.0018551458446390001,0.08050000000000002,0.45471349353049906,0.6266173752310537,0.9890310786106032,0.029250457038391187,0.029250457038391187,0.019905847633986784,0.019905847633986784,0.003656307129798808,0.003656307129798808,-0.0010150823986374395,0.0010150823986374395,0.02348672773124255,0.02348672773124255,0.013234475602800888,0.013234475602800888
shuffled_domain_rank,128,23.0,0.4186471663619744,0.2878605729748967,0.8007312614259597,0.025107908285446148,0.002469512195121981,0.07030529030356625,0.44649446494464945,0.6199261992619927,0.9908592321755028,0.021937842778793404,0.021937842778793404,0.007795947416944338,0.007795947416944338,0.003656307129798808,0.003656307129798808,-0.0022290261590112263,0.0022290261590112263,0.015267699145392943,0.015267699145392943,0.006543299633739896,0.006543299633739896
shuffled_domain_rank,128,24.0,0.4149908592321755,0.28540818818493763,0.8043875685557587,0.024393068582927824,0.0018264227342206785,0.0708250000000001,0.44814814814814813,0.6333333333333333,0.9872029250457038,0.018281535648994485,0.018281535648994485,0.005343562626985265,0.005343562626985265,0.007312614259597727,0.007312614259597727,-0.0029438658615295495,0.0029438658615295495,0.016921382348891623,0.016921382348891623,0.01995043370508054,0.01995043370508054
shuffled_domain_rank,128,25.0,0.40950639853747717,0.2811969370509667,0.8135283363802559,0.0246840186635551,0.0026165601169002572,0.07050000000000001,0.43807763401109057,0.6229205175600739,0.9890310786106032,0.012797074954296161,0.012797074954296161,0.0011323114930143485,0.0011323114930143485,0.01645338208409497,0.01645338208409497,-0.0026529157809022756,0.0026529157809022756,0.00685086821183406,0.00685086821183406,0.009537617931821174,0.009537617931821174
shuffled_domain_rank,128,26.0,0.41316270566727603,0.28538637372031067,0.8025594149908593,0.02569377600819588,0.002187499999999898,0.07500000000000007,0.4454713493530499,0.6303142329020333,0.9890310786106032,0.016453382084095025,0.016453382084095025,0.0053217481623583085,0.0053217481623583085,0.005484460694698323,0.005484460694698323,-0.0016431584362614944,0.0016431584362614944,0.014244583553793377,0.014244583553793377,0.01693133327378049,0.01693133327378049
shuffled_domain_rank,128,27.0,0.41681901279707495,0.28951594306879164,0.8098720292504571,0.02470913403528739,0.0018422070686609088,0.07867391444194265,0.4462962962962963,0.6222222222222222,0.9872029250457038,0.020109689213893944,0.020109689213893944,0.009451317510839274,0.009451317510839274,0.012797074954296161,0.012797074954296161,-0.002627800409169982,0.002627800409169982,0.015069530497039796,0.015069530497039796,0.008839322593969468,0.008839322593969468
shuffled_domain_rank,128,28.0,0.4040219378427788,0.27969235426248157,0.8025594149908593,0.024896279869865534,0.0025019362518321486,0.0708250000000001,0.4351851851851852,0.6314814814814815,0.9872029250457038,0.007312614259597783,0.007312614259597783,-0.00037227129547079407,-0.00037227129547079407,0.005484460694698323,0.005484460694698323,-0.00244065457459184,0.00244065457459184,0.003958419385928669,0.003958419385928669,0.018098581853228768,0.018098581853228768
shuffled_domain_rank,128,29.0,0.4149908592321755,0.28431037082689214,0.8190127970749543,0.025110551011051384,0.002469512195121981,0.0734250000000003,0.4446494464944649,0.6217712177121771,0.9908592321755028,0.018281535648994485,0.018281535648994485,0.004245745268939782,0.004245745268939782,0.021937842778793404,0.021937842778793404,-0.00222638343340599,0.00222638343340599,0.013422680695208411,0.013422680695208411,0.008388318083924373,0.008388318083924373
baseline_stats,256,,0.4113345521023766,0.27437084343977086,0.8244972577696527,0.023843220477371894,0.002471448446954183,0.06879946841474104,0.4411764705882353,0.6194852941176471,0.9945155393053017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
real_domain_rank,256,,0.42230347349177333,0.28515534332629955,0.8190127970749543,0.022786310969368125,0.00128928367357517,0.0642315789473685,0.4585635359116022,0.6390423572744015,0.9926873857404022,0.010968921389396702,0.010968921389396702,0.010784499886528687,0.010784499886528687,-0.005484460694698323,-0.005484460694698323,-0.0010569095080037692,0.0010569095080037692,0.017387065323366924,0.017387065323366924,0.01955706315675443,0.01955706315675443
shuffled_domain_rank,256,0.0,0.42413162705667273,0.2879798512991876,0.8336380255941499,0.025287542130144433,0.0017241379310344307,0.07245837365249133,0.4604051565377532,0.6261510128913443,0.9926873857404022,0.012797074954296106,0.012797074954296106,0.01360900785941671,0.01360900785941671,0.009140767824497242,0.009140767824497242,0.0014443216527725393,-0.0014443216527725393,0.019228685949517932,0.019228685949517932,0.00666571877369726,0.00666571877369726
shuffled_domain_rank,256,1.0,0.4076782449725777,0.27421876752315616,0.8281535648994516,0.02641077628850232,0.0027777777777777124,0.08032769502774072,0.43830570902394106,0.6151012891344383,0.9926873857404022,-0.003656307129798919,-0.003656307129798919,-0.00015207591661470232,-0.00015207591661470232,0.003656307129798919,0.003656307129798919,0.002567555811130426,-0.002567555811130426,-0.002870761564294222,-0.002870761564294222,-0.004384004983208789,-0.004384004983208789
shuffled_domain_rank,256,2.0,0.40585009140767825,0.27075798174196347,0.8208409506398537,0.024895035130782093,0.002813772676786508,0.06690000000000006,0.43830570902394106,0.6243093922651933,0.9926873857404022,-0.005484460694698379,-0.005484460694698379,-0.00361286169780739,-0.00361286169780739,-0.003656307129798919,-0.003656307129798919,0.001051814653410199,-0.001051814653410199,-0.002870761564294222,-0.002870761564294222,0.004824098147546252,0.004824098147546252
